Transaction_ID,Time,Amount,Location,Transaction_Type,Old_Balance,Is_International,New_Balance,Bank_Name,Bank_Branch,Device_Type,Customer_ID,Customer_Name,Age,Gender,City,KYC_Status,Account_Type,Customer_Since_Years,Avg_Monthly_Balance,Account_Number,Time_Normalized,Amount_Normalized,Location_Normalized,Transaction_Type_Normalized,Old_Balance_Normalized,New_Balance_Normalized,Bank_Name_Normalized,Bank_Branch_Normalized,Device_Type_Normalized,Customer_Name_Normalized,Age_Normalized,Gender_Normalized,City_Normalized,KYC_Status_Normalized,Account_Type_Normalized,Customer_Since_Years_Normalized,Avg_Monthly_Balance_Normalized,Time_Standardized,Amount_Standardized,Location_Standardized,Transaction_Type_Standardized,Old_Balance_Standardized,New_Balance_Standardized,Bank_Name_Standardized,Bank_Branch_Standardized,Device_Type_Standardized,Customer_Name_Standardized,Age_Standardized,Gender_Standardized,City_Standardized,KYC_Status_Standardized,Account_Type_Standardized,Customer_Since_Years_Standardized,Avg_Monthly_Balance_Standardized,Fraud_Label
UPIU9LZ5YZXU2,847,29374.06,0,1,88054.76,0,58680.7,3,2,1,CUST74021699,3,23.0,2,4,0,0,3.6,355039.79,AC100010,0.8512562814070352,0.1033213724292365,0.0,0.5,0.8811959600599929,0.616235770589543,0.6000000000000001,0.5,0.5,0.6000000000000001,0.0980392156862745,1.0,0.8,0.0,0.0,0.24,0.7098225271086203,1.2296238051467825,0.0777722747287853,-1.2807143339463336,0.0242940533470399,1.3063988420765698,1.0795411858431556,0.2587225167838423,0.1070210541641752,0.0194989568337132,0.3017942034560847,-1.3889467735307162,1.4120451589858267,1.0091139633698358,-1.6224981172279505,-1.2388371087967385,-0.8505155554984275,0.7240985018991084,0
TXNE804YQM1LZ,958,15632.0,0,0,73886.66,0,58254.66,0,1,0,CUST13715944,4,24.0,2,0,0,2,14.3,138942.66,AC100011,0.9628140703517588,0.054882548348993,0.0,0.0,0.7374519897208771,0.6117617086287627,0.0,0.25,0.0,0.8,0.1176470588235294,1.0,0.0,0.0,1.0,0.9533333333333334,0.2758783089388916,1.6157633990328562,-0.5088173725466807,-1.2807143339463336,-1.2198172048987466,0.8008145104055769,1.0632846824468338,-1.60599606714711,-0.6161142632090367,-1.4399229661819088,0.90600358609553,-1.319093392369024,1.4120451589858267,-1.4077916030519495,-1.6224981172279505,1.19383394440049,1.5716751329742809,-0.8166125995339815,0
NEFT5X9PQRFBD0,257,7219.94,3,1,85615.64,0,78395.7,0,2,2,CUST95364109,0,69.0,0,3,2,1,13.0,204864.61,AC100012,0.2582914572864322,0.025231222820473,1.0,0.5,0.8564496078367912,0.8232729773231513,0.0,0.5,1.0,0.0,1.0,0.0,0.6000000000000001,1.0,0.5,0.8666666666666667,0.4082560459915491,-0.8228298920855018,-0.8678921625170386,1.365007634057451,0.0242940533470399,1.2193595880435413,1.831810842350743,-1.60599606714711,0.1070210541641752,1.4789208798493354,-1.5108339444622507,1.8243087599071235,-1.420779458938316,0.4048875717643895,0.8081264679341679,-0.0225015821981243,1.2773902829729236,-0.3466078373554321,0
UPIL3GF998G7E,338,13361.59,2,1,21198.44,0,7836.8499999999985,0,4,1,CUST71090728,1,31.0,1,4,2,0,2.0,241392.97,AC100013,0.3396984924623116,0.0468796731919914,0.6666666666666666,0.5,0.2028980316812802,0.0822987336337954,0.0,1.0,0.5,0.2,0.2549019607843137,0.5,0.8,1.0,0.0,0.1333333333333333,0.481608573261219,-0.5410523506010696,-0.6057314451872229,0.4831003113895228,0.0242940533470399,-1.0793485669043132,-0.8605189498415158,-1.60599606714711,1.5532916889105994,0.0194989568337132,-0.9066245618228056,-0.8301197242371788,-0.0043671499762447,1.0091139633698358,0.8081264679341679,-1.2388371087967385,-1.2127122939616362,-0.0861710154080769,0
NEFTQYU8I9GGSB,320,30539.71,3,2,29047.17,0,0.0,5,4,2,CUST62778349,3,33.0,1,1,0,2,5.2,334348.73,AC100014,0.3216080402010051,0.1074301243404592,1.0,1.0,0.2825281593850464,0.0,1.0,1.0,1.0,0.6000000000000001,0.2941176470588236,0.5,0.2,0.0,1.0,0.3466666666666667,0.6682728505589921,-0.6036695820420546,0.1275288776214117,1.365007634057451,1.2684053115928264,-0.7992690282565006,-1.1595513849214796,1.5018682394044771,1.5532916889105994,1.4789208798493354,0.3017942034560847,-0.6904129619137945,-0.0043671499762447,-0.8035652114465033,-1.6224981172279505,1.19383394440049,-0.4883188170352187,0.576577126476778,0
NEFT721ZU33600,198,44729.27,1,1,98932.56,0,54203.29,3,0,1,CUST01633524,2,59.0,0,2,2,2,4.3,327227.58,AC100015,0.1989949748743718,0.1574463228300641,0.3333333333333333,0.5,0.9915578406618262,0.5692162189891817,0.6000000000000001,0.0,0.5,0.4,0.8039215686274509,0.0,0.4,1.0,1.0,0.2866666666666666,0.6539728833672976,-1.0280752618087303,0.7332203820533572,-0.3988070112784054,0.0242940533470399,1.694569820757602,0.908695652860978,0.2587225167838423,-1.3392495805822489,0.0194989568337132,-0.3024151791833604,1.1257749482902015,-1.420779458938316,-0.1993388198410569,0.8081264679341679,1.19383394440049,-0.6920544824207737,0.5258053514885114,0
UPIO1FQOS48JC,206,34543.48,2,2,41355.65,0,6812.169999999998,4,2,0,CUST37098563,4,69.0,1,5,2,1,0.0,159972.53,AC100017,0.207035175879397,0.121542849120278,0.6666666666666666,1.0,0.407405156585772,0.0715380496370521,0.8,0.5,0.0,0.8,1.0,0.5,1.0,1.0,0.5,0.0,0.3181083491775613,-1.0002453811682923,0.2984326600290052,0.4831003113895228,1.2684053115928264,-0.3600446696843711,-0.899617893368282,0.8802953780941598,0.1070210541641752,-1.4399229661819088,0.90600358609553,1.8243087599071235,-0.0043671499762447,1.6133403549752825,0.8081264679341679,-0.0225015821981243,-1.6654582170406471,-0.666675605133849,0
IMPSL1FUYC7Z2Z,165,6204.97,0,0,20038.68,0,13833.71,3,1,1,CUST93130762,1,24.0,0,1,0,0,13.5,255509.85,AC100018,0.1658291457286432,0.0216535966656807,0.0,0.0,0.1911315628505624,0.1452747997546428,0.6000000000000001,0.25,0.5,0.2,0.1176470588235294,0.0,0.2,0.0,0.0,0.9,0.5099566519913524,-1.142873519450536,-0.9112168819765066,-1.2807143339463336,-1.2198172048987466,-1.120734249141081,-0.6316954239818104,0.2587225167838423,-0.6161142632090367,0.0194989568337132,-0.9066245618228056,-1.319093392369024,-1.420779458938316,-0.8035652114465033,-1.6224981172279505,-1.2388371087967385,1.3905767637426762,0.014478325624813,0
TXN84VHWWHPA9,529,32532.19,2,0,10395.94,0,0.0,3,3,0,CUST45703953,0,47.0,1,5,1,2,4.9,295993.24,AC100019,0.5316582914572865,0.1144533354313293,0.6666666666666666,0.0,0.0933001152642377,0.0,0.6000000000000001,0.75,0.0,0.0,0.5686274509803921,0.5,1.0,0.5,1.0,0.3266666666666666,0.5912512671600509,0.1233860496893816,0.2125793096820649,0.4831003113895228,-1.2198172048987466,-1.4648324880282395,-1.1595513849214796,0.2587225167838423,0.8301563715373873,-1.4399229661819088,-1.5108339444622507,0.2875343743498957,-0.0043671499762447,1.6133403549752825,-0.4071858246468913,1.19383394440049,-0.5562307054970703,0.3031133870744738,0
UPIJADUZALHRW,287,41899.4,1,0,98063.12,0,56163.72,0,0,0,CUST27988819,5,40.0,1,4,2,2,3.1,41453.74,AC100020,0.2884422110552764,0.1474714300483444,0.3333333333333333,0.0,0.9827368443693352,0.5898036879821702,0.0,0.0,0.0,1.0,0.4313725490196078,0.5,0.8,1.0,1.0,0.2066666666666666,0.0801110020356892,-0.7184678396838603,0.6124253596814988,-0.3988070112784054,-1.2198172048987466,1.663544119264245,0.983500218050284,-1.60599606714711,-1.3392495805822489,-1.4399229661819088,1.5102129687349752,-0.2014392937819494,-0.0043671499762447,1.0091139633698358,0.8081264679341679,1.19383394440049,-0.96370203626818,-1.5116808834613171,0
TXN8RYQP42AXH,988,9897.85,2,2,83671.53,0,73773.68,1,4,0,CUST55084776,5,61.0,1,3,1,2,3.1,199441.36,AC100021,0.9929648241206032,0.0346704780262227,0.6666666666666666,1.0,0.8367254323880029,0.7747348028231831,0.2,1.0,0.0,1.0,0.8431372549019608,0.5,0.6000000000000001,0.5,1.0,0.2066666666666666,0.3973656284224265,1.7201254514344977,-0.753583661292663,0.4831003113895228,1.2684053115928264,1.1499846150376412,1.6554473933134009,-0.9844232058367928,1.5532916889105994,-1.4399229661819088,1.5102129687349752,1.265481710613586,-0.0043671499762447,0.4048875717643895,-0.4071858246468913,1.19383394440049,-0.96370203626818,-0.3852740680492271,0
UPII6TA9UWD6W,108,48377.19,3,0,85068.72,0,36691.53,4,2,0,CUST02729261,0,45.0,1,0,2,2,8.3,301673.3,AC100022,0.1085427135678392,0.1703047265292768,1.0,0.0,0.8509007726183873,0.3853163521167835,0.8,0.5,0.0,0.0,0.5294117647058824,0.5,0.0,1.0,1.0,0.5533333333333333,0.6026573843808449,-1.341161419013655,0.8889344530215468,1.365007634057451,-1.2198172048987466,1.19984291448269,0.2404955169216773,0.8802953780941598,0.1070210541641752,-1.4399229661819088,-1.5108339444622507,0.1478276120265113,-0.0043671499762447,-1.4077916030519495,0.8081264679341679,1.19383394440049,0.2134373637372482,0.3436106000583113,0
UPIWZLVEJC3IZ,665,217.15,3,2,31789.25,0,31572.1,5,2,0,CUST56768038,2,21.0,1,1,2,0,0.9,321135.41,AC100023,0.6683417085427137,0.000547375356491,1.0,1.0,0.3103482246152101,0.3315546231150977,1.0,0.5,0.0,0.4,0.0588235294117647,0.5,0.2,1.0,0.0,0.06,0.6417392088728372,0.5964940205768234,-1.166811255873068,1.365007634057451,1.2684053115928264,-0.7014187389312984,0.045152283464176,1.5018682394044771,0.1070210541641752,-1.4399229661819088,-0.3024151791833604,-1.5286535358541005,-0.0043671499762447,-0.8035652114465033,0.8081264679341679,-1.2388371087967385,-1.461722551655092,0.4823699113657402,0
TXN1JRICBT1UO,421,12414.62,1,2,2697.83,1,0.0,0,2,1,CUST25368255,3,18.0,1,0,0,0,13.8,324912.35,AC100024,0.4231155778894472,0.0435417374502417,0.3333333333333333,1.0,0.0151981188421874,0.0,0.0,0.5,0.5,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.92,0.64932367459607,-0.2523173389565279,-0.6461535360731926,-0.3988070112784054,1.2684053115928264,-1.739537197867935,-1.1595513849214796,-1.60599606714711,0.1070210541641752,0.0194989568337132,0.3017942034560847,-1.738213679339177,-0.0043671499762447,-1.4077916030519495,-1.6224981172279505,-1.2388371087967385,1.4584886522045282,0.5092984197982525,0
NEFT21VCC26H5T,238,21711.08,3,1,25382.32,0,3671.239999999998,4,3,1,CUST18429276,4,23.0,1,1,1,2,8.0,374179.88,AC100025,0.2391959798994975,0.076310448291922,1.0,0.5,0.2453460326568817,0.0385535518563881,0.8,0.75,0.5,0.8,0.0980392156862745,0.5,0.2,0.5,1.0,0.5333333333333333,0.7482577038772718,-0.8889258586065415,-0.2493275003616268,1.365007634057451,0.0242940533470399,-0.9300480838761276,-1.0194670606122271,0.8802953780941598,0.8301563715373873,0.0194989568337132,0.90600358609553,-1.3889467735307162,-0.0043671499762447,-0.8035652114465033,-0.4071858246468913,1.19383394440049,0.1455254752753964,0.8605619021554123,0
NEFTR6PI60QL8G,123,1791.51,3,0,29265.37,0,27473.86,1,0,1,CUST45867260,1,56.0,0,5,2,1,12.0,140165.14,AC100026,0.1236180904522613,0.0060967723958702,1.0,0.0,0.2847419307678002,0.2885169278513927,0.2,0.0,0.5,0.2,0.7450980392156864,0.0,1.0,1.0,0.5,0.8,0.2783331686023593,-1.288980392812834,-1.099608574682286,1.365007634057451,-1.2198172048987466,-0.791482627739098,-0.1112251751757252,-0.9844232058367928,-1.3392495805822489,0.0194989568337132,-0.9066245618228056,0.9162148048051252,-1.420779458938316,1.6133403549752825,0.8081264679341679,-0.0225015821981243,1.0510173214334182,-0.8078966646796872,0
UPIS3NZW7349J,782,10318.71,2,2,53894.76,0,43576.05,3,0,0,CUST58304119,5,34.0,0,1,2,2,13.9,151237.63,AC100027,0.7859296482412061,0.0361539501914157,0.6666666666666666,1.0,0.5346220350605789,0.4576141857714454,0.6000000000000001,0.0,0.0,1.0,0.3137254901960784,0.0,0.2,1.0,1.0,0.9266666666666666,0.3005678138114009,1.0035060249432255,-0.7356189515655658,0.4831003113895228,1.2684053115928264,0.0874096501679073,0.5031896835775038,0.2587225167838423,-1.3392495805822489,-1.4399229661819088,1.5102129687349752,-0.6205595807521024,-1.420779458938316,-0.8035652114465033,0.8081264679341679,1.19383394440049,1.4811259483584789,-0.7289529588400638,0
IMPS4EWBTOC5IR,253,9696.99,3,0,35349.3,0,25652.310000000005,0,1,1,CUST80805038,5,38.0,0,5,1,0,5.0,84427.6,AC100028,0.2542713567839196,0.033962474844403,1.0,0.0,0.3464670917608238,0.2693879081239972,0.0,0.25,0.5,1.0,0.3921568627450981,0.0,1.0,0.5,0.0,0.3333333333333333,0.1664067250720636,-0.8367448324057207,-0.7621575138702059,1.365007634057451,-1.2198172048987466,-0.5743794393805244,-0.1807304651991283,-1.60599606714711,-0.6161142632090367,0.0194989568337132,1.5102129687349752,-0.3411460561053337,-1.420779458938316,1.6133403549752825,-0.4071858246468913,-1.2388371087967385,-0.5335934093431198,-1.2052894789413615,0
NEFTXIWLNSSR0R,743,27887.4,1,1,19504.53,0,0.0,5,3,1,CUST88547352,5,57.0,1,5,0,1,2.9,287222.13,AC100029,0.7467336683417086,0.098081105525502,0.3333333333333333,0.5,0.185712287029765,0.0,1.0,0.75,0.5,1.0,0.7647058823529412,0.5,1.0,0.0,0.5,0.1933333333333333,0.5736380185647055,0.8678353568210915,0.0143131306835298,-0.3988070112784054,0.0242940533470399,-1.1397952291427793,-1.1595513849214796,1.5018682394044771,0.8301563715373873,0.0194989568337132,1.5102129687349752,0.9860681859668172,-0.0043671499762447,1.6133403549752825,-1.6224981172279505,-0.0225015821981243,-1.0089766285760813,0.2405778663626032,0
TXNO1NJU873FZ,716,34576.53,3,2,33377.42,0,0.0,1,0,0,CUST92363317,5,48.0,2,1,2,1,10.3,476197.62,AC100030,0.7195979899497488,0.1216593457107347,1.0,1.0,0.3264611728138729,0.0,0.2,0.0,0.0,1.0,0.5882352941176471,1.0,0.2,1.0,0.5,0.6866666666666668,0.9531193252405108,0.7739095096596141,0.299843422887154,1.365007634057451,1.2684053115928264,-0.6447453763752803,-1.1595513849214796,-0.9844232058367928,-1.3392495805822489,-1.4399229661819088,1.5102129687349752,0.3573877555115878,1.4120451589858267,-0.8035652114465033,0.8081264679341679,-0.0225015821981243,0.666183286816259,1.5879193851590718,0
NEFTB0FQS7886H,693,29433.77,1,0,45173.92,0,15740.149999999998,5,1,1,CUST75364307,1,53.0,0,5,1,1,0.7,289785.53,AC100031,0.6964824120603016,0.1035318417610421,0.3333333333333333,0.0,0.4461438222944229,0.1652952923950293,1.0,0.25,0.5,0.2,0.6862745098039217,0.0,1.0,0.5,0.5,0.0466666666666666,0.57878557702074,0.6938986028183556,0.0803210387306029,-0.3988070112784054,-1.2198172048987466,-0.2237908681097492,-0.5589509672761385,1.5018682394044771,-0.6161142632090367,0.0194989568337132,-0.9066245618228056,0.7066546613200486,-1.420779458938316,1.6133403549752825,-0.4071858246468913,-0.0225015821981243,-1.5069971439629932,0.2588541795992188,0
UPI2MYK63GSG5,956,44378.65,3,0,52162.2,0,7783.549999999996,3,2,0,CUST57114968,5,28.0,0,5,1,2,9.4,372814.26,AC100032,0.9608040201005026,0.1562104367621082,1.0,0.0,0.5170441627099646,0.0817390033208914,0.6000000000000001,0.5,0.0,1.0,0.1960784313725491,0.0,1.0,0.5,1.0,0.6266666666666667,0.7455154050636922,1.6088059288727463,0.718253916899827,1.365007634057451,-1.2198172048987466,0.0255837744555747,-0.8625527298411028,0.2587225167838423,0.1070210541641752,-1.4399229661819088,1.5102129687349752,-1.0396798677222554,-1.420779458938316,1.6133403549752825,-0.4071858246468913,1.19383394440049,0.4624476214307041,0.8508254197951928,0
NEFT5Z6XBM3IJ4,866,36626.98,0,0,21977.54,0,0.0,5,2,1,CUST67116871,4,19.0,1,3,2,0,8.1,223840.44,AC100033,0.87035175879397,0.1288868928787238,0.0,0.0,0.2108024738641562,0.0,1.0,0.5,0.5,0.8,0.0196078431372549,0.5,0.6000000000000001,1.0,0.0,0.5399999999999999,0.4463613725799757,1.295719771667822,0.387368345806715,-1.2807143339463336,-1.2198172048987466,-1.0515466207855766,-1.1595513849214796,1.5018682394044771,0.1070210541641752,0.0194989568337132,0.90600358609553,-1.6683602981774848,-0.0043671499762447,0.4048875717643895,0.8081264679341679,-1.2388371087967385,0.1681627714293469,-0.2113155642007303,0
TXNS8SIY2GGEM,273,312.43,1,2,42519.57,0,42207.14,1,2,2,CUST04244460,2,26.0,1,4,2,0,6.6,414303.6,AC100034,0.2743718592964824,0.0008832239234719,0.3333333333333333,1.0,0.4192138311403773,0.4432385680859418,0.2,0.5,1.0,0.4,0.1568627450980392,0.5,0.8,1.0,0.0,0.4399999999999999,0.8288300664323001,-0.7671701308046264,-1.162744161013025,-0.3988070112784054,1.2684053115928264,-0.3185105391150992,0.4509558790890532,-0.9844232058367928,0.1070210541641752,1.4789208798493354,-0.3024151791833604,-1.1793866300456397,-0.0043671499762447,1.0091139633698358,0.8081264679341679,-1.2388371087967385,-0.1713966708799112,1.1466326187576774,0
UPIVCXJT4P8QJ,749,13329.26,0,0,45985.91,0,32656.65,5,3,2,CUST19091032,3,54.0,2,5,1,0,9.2,343548.07,AC100035,0.7527638190954775,0.0467657145000257,0.0,0.0,0.4543819534817845,0.3429440323244781,1.0,0.75,1.0,0.6000000000000001,0.7058823529411765,1.0,1.0,0.5,0.0,0.6133333333333333,0.6867460269680334,0.8887077673014199,-0.6071114743310643,-1.2807143339463336,-1.2198172048987466,-0.194815252362152,0.0865356999473262,1.5018682394044771,0.8301563715373873,1.4789208798493354,0.3017942034560847,0.7765080424817409,1.4120451589858267,1.6133403549752825,-0.4071858246468913,-1.2388371087967385,0.4171730291228028,0.6421658053447367,0
TXNRKP9NFBCU8,922,11800.02,3,1,90571.87,0,78771.84999999999,3,1,1,CUST82139949,3,38.0,2,3,2,1,5.9,254746.39,AC100036,0.9266331658291458,0.0413753590994182,1.0,0.5,0.9067335681500184,0.8272231191092454,0.6000000000000001,0.25,0.5,0.6000000000000001,0.3921568627450981,1.0,0.6000000000000001,1.0,0.5,0.3933333333333333,0.5084235494795151,1.4905289361508862,-0.6723881760919016,1.365007634057451,0.0242940533470399,1.3962211454970972,1.846163681878784,0.2587225167838423,-0.6161142632090367,0.0194989568337132,0.3017942034560847,-0.3411460561053337,1.4120451589858267,0.4048875717643895,0.8081264679341679,-0.0225015821981243,-0.3298577439575649,0.0090350728731448,0
TXN1L5KYI89EX,900,22898.73,0,2,82239.28,0,59340.55,4,4,1,CUST75471080,2,46.0,1,3,2,2,9.4,197426.24,AC100037,0.9045226130653268,0.0804967471014819,0.0,1.0,0.8221943871865857,0.6231651898572668,0.8,1.0,0.5,0.4,0.5490196078431373,0.5,0.6000000000000001,1.0,1.0,0.6266666666666667,0.3933190699469938,1.4139967643896825,-0.198631811754045,-1.2807143339463336,1.2684053115928264,1.0988752101749015,1.104719229609148,0.8802953780941598,1.5532916889105994,0.0194989568337132,-0.3024151791833604,0.2176809931882035,-0.0043671499762447,0.4048875717643895,0.8081264679341679,1.19383394440049,0.4624476214307041,-0.3996413007594432,0
